facility_id,facility_name,facility_type,facility_source,longitude,latitude,source_month,location_note,easting_epsg3826,northing_epsg3826,image_pixel_x,image_pixel_y,image_coverage,liquefaction_2026_map_class,pixel_class_status,nearest_medium_high_m,nearest_medium_high_class,within_300m_medium_or_high,liquefaction_screening_note,sampled_rgb_class_pixels_5x5
ITAIWAN-11622,礁溪鄉戶政事務所,政府機關,數位發展部 iTaiwan 熱點（政府機關位置代理點）,121.769564,24.821279,,iTaiwan 熱點位置代理點，非完整機關名冊,327793.3,2746201.66,4011,2477,圖面範圍內,低潛勢（PL<5）,清楚,115.4,中潛勢（5≤PL≤15）,True,距中／高潛勢圖色 115.4 公尺（≤300公尺）,"{""低潛勢（PL<5）"": 5, ""中潛勢（5≤PL≤15）"": 0, ""高潛勢（PL≥15）"": 0}"
ITAIWAN-11620,羅東鎮戶政事務所,政府機關,數位發展部 iTaiwan 熱點（政府機關位置代理點）,121.768781,24.678764,,iTaiwan 熱點位置代理點，非完整機關名冊,327802.83,2730415.6,4013,5081,圖面範圍內,高潛勢（PL≥15）,清楚,13.6,高潛勢（PL≥15）,True,直接落在中／高潛勢圖色,"{""低潛勢（PL<5）"": 0, ""中潛勢（5≤PL≤15）"": 0, ""高潛勢（PL≥15）"": 1}"
ITAIWAN-11621,蘇澳鎮戶政事務所,政府機關,數位發展部 iTaiwan 熱點（政府機關位置代理點）,121.844527,24.59588,,iTaiwan 熱點位置代理點，非完整機關名冊,335525.3,2721280.07,5286,6587,圖面範圍內,圖上無可判讀潛勢色塊,無法判讀,,,False,新版圖面此處無可判讀色塊；不能判為低潛勢,"{""低潛勢（PL<5）"": 0, ""中潛勢（5≤PL≤15）"": 0, ""高潛勢（PL≥15）"": 0}"
ITAIWAN-11606,地方稅務局羅東分局,政府機關,數位發展部 iTaiwan 熱點（政府機關位置代理點）,121.768673,24.678505,,iTaiwan 熱點位置代理點，非完整機關名冊,327792.06,2730386.85,4011,5085,圖面範圍內,高潛勢（PL≥15）,清楚,6.1,高潛勢（PL≥15）,True,直接落在中／高潛勢圖色,"{""低潛勢（PL<5）"": 0, ""中潛勢（5≤PL≤15）"": 0, ""高潛勢（PL≥15）"": 10}"
ITAIWAN-11795,宜蘭縣警察局大廳A,政府機關,數位發展部 iTaiwan 熱點（政府機關位置代理點）,121.754007,24.749384,,iTaiwan 熱點位置代理點，非完整機關名冊,326264.56,2738229.44,3759,3792,圖面範圍內,高潛勢（PL≥15）,清楚,6.1,高潛勢（PL≥15）,True,直接落在中／高潛勢圖色,"{""低潛勢（PL<5）"": 0, ""中潛勢（5≤PL≤15）"": 0, ""高潛勢（PL≥15）"": 8}"
ITAIWAN-11800,宜蘭縣警察局三星分局,政府機關,數位發展部 iTaiwan 熱點（政府機關位置代理點）,121.652244,24.666489,,iTaiwan 熱點位置代理點，非完整機關名冊,316015.05,2728994.93,2069,5315,圖面範圍內,低潛勢（PL<5）,清楚,,,False,點位為低潛勢；300公尺內未見中／高潛勢圖色,"{""低潛勢（PL<5）"": 10, ""中潛勢（5≤PL≤15）"": 0, ""高潛勢（PL≥15）"": 0}"
ITAIWAN-11797,宜蘭縣警察局宜蘭分局,政府機關,數位發展部 iTaiwan 熱點（政府機關位置代理點）,121.755407,24.75533,,iTaiwan 熱點位置代理點，非完整機關名冊,326402.53,2738888.83,3782,3683,圖面範圍內,高潛勢（PL≥15）,清楚,6.1,高潛勢（PL≥15）,True,直接落在中／高潛勢圖色,"{""低潛勢（PL<5）"": 0, ""中潛勢（5≤PL≤15）"": 0, ""高潛勢（PL≥15）"": 7}"
ITAIWAN-11798,宜蘭縣警察局礁溪分局,政府機關,數位發展部 iTaiwan 熱點（政府機關位置代理點）,121.774038,24.82717,,iTaiwan 熱點位置代理點，非完整機關名冊,328241.88,2746856.74,4085,2369,圖面範圍內,低潛勢（PL<5）,清楚,171.2,中潛勢（5≤PL≤15）,True,距中／高潛勢圖色 171.2 公尺（≤300公尺）,"{""低潛勢（PL<5）"": 3, ""中潛勢（5≤PL≤15）"": 0, ""高潛勢（PL≥15）"": 0}"
ITAIWAN-11801,宜蘭縣警察局蘇澳分局,政府機關,數位發展部 iTaiwan 熱點（政府機關位置代理點）,121.844795,24.595875,,iTaiwan 熱點位置代理點，非完整機關名冊,335552.45,2721279.68,5291,6588,圖面範圍內,圖上無可判讀潛勢色塊,無法判讀,,,False,新版圖面此處無可判讀色塊；不能判為低潛勢,"{""低潛勢（PL<5）"": 0, ""中潛勢（5≤PL≤15）"": 0, ""高潛勢（PL≥15）"": 0}"
ITAIWAN-11943,宜蘭縣政府動植物防疫所,政府機關,數位發展部 iTaiwan 熱點（政府機關位置代理點）,121.83108,24.666557,,iTaiwan 熱點位置代理點，非完整機關名冊,334116.13,2729100.25,5054,5298,圖面範圍內,高潛勢（PL≥15）,清楚,12.1,高潛勢（PL≥15）,True,直接落在中／高潛勢圖色,"{""低潛勢（PL<5）"": 0, ""中潛勢（5≤PL≤15）"": 0, ""高潛勢（PL≥15）"": 5}"
ITAIWAN-11978,宜蘭縣政府原住民族行政處,政府機關,數位發展部 iTaiwan 熱點（政府機關位置代理點）,121.7573892,24.7699914,,iTaiwan 熱點位置代理點，非完整機關名冊,326594.03,2740513.9,3813,3415,圖面範圍內,高潛勢（PL≥15）,清楚,0.0,高潛勢（PL≥15）,True,直接落在中／高潛勢圖色,"{""低潛勢（PL<5）"": 0, ""中潛勢（5≤PL≤15）"": 0, ""高潛勢（PL≥15）"": 25}"
ITAIWAN-11983,宜蘭縣政府文化局化龍一村,政府機關,數位發展部 iTaiwan 熱點（政府機關位置代理點）,121.7500779,24.7568465,,iTaiwan 熱點位置代理點，非完整機關名冊,325862.6,2739053.84,3693,3656,圖面範圍內,高潛勢（PL≥15）,清楚,0.0,高潛勢（PL≥15）,True,直接落在中／高潛勢圖色,"{""低潛勢（PL<5）"": 0, ""中潛勢（5≤PL≤15）"": 0, ""高潛勢（PL≥15）"": 19}"
ITAIWAN-11676,宜蘭縣政府警察局三城派出所,政府機關,數位發展部 iTaiwan 熱點（政府機關位置代理點）,121.767024,24.810172,,iTaiwan 熱點位置代理點，非完整機關名冊,327543.44,2744969.94,3970,2680,圖面範圍內,低潛勢（PL<5）,清楚,179.1,中潛勢（5≤PL≤15）,True,距中／高潛勢圖色 179.1 公尺（≤300公尺）,"{""低潛勢（PL<5）"": 10, ""中潛勢（5≤PL≤15）"": 0, ""高潛勢（PL≥15）"": 0}"
ITAIWAN-11684,宜蘭縣政府警察局二城派出所,政府機關,數位發展部 iTaiwan 熱點（政府機關位置代理點）,121.793052,24.83881,,iTaiwan 熱點位置代理點，非完整機關名冊,330156.45,2748157.1,4401,2154,圖面範圍內,高潛勢（PL≥15）,清楚,0.0,高潛勢（PL≥15）,True,直接落在中／高潛勢圖色,"{""低潛勢（PL<5）"": 0, ""中潛勢（5≤PL≤15）"": 0, ""高潛勢（PL≥15）"": 20}"
ITAIWAN-11675,宜蘭縣政府警察局二結派出所,政府機關,數位發展部 iTaiwan 熱點（政府機關位置代理點）,121.767957,24.702631,,iTaiwan 熱點位置代理點，非完整機關名冊,327704.63,2733058.73,3997,4645,圖面範圍內,圖上無可判讀潛勢色塊,無法判讀,30.3,中潛勢（5≤PL≤15）,True,距中／高潛勢圖色 30.3 公尺（≤300公尺）,"{""低潛勢（PL<5）"": 0, ""中潛勢（5≤PL≤15）"": 0, ""高潛勢（PL≥15）"": 0}"
ITAIWAN-11674,宜蘭縣政府警察局五結分駐所,政府機關,數位發展部 iTaiwan 熱點（政府機關位置代理點）,121.79788,24.687473,,iTaiwan 熱點位置代理點，非完整機關名冊,330742.24,2731397.05,4498,4919,圖面範圍內,高潛勢（PL≥15）,清楚,0.0,高潛勢（PL≥15）,True,直接落在中／高潛勢圖色,"{""低潛勢（PL<5）"": 0, ""中潛勢（5≤PL≤15）"": 0, ""高潛勢（PL≥15）"": 17}"
ITAIWAN-11667,宜蘭縣政府警察局內城派出所,政府機關,數位發展部 iTaiwan 熱點（政府機關位置代理點）,121.69543,24.715087,,iTaiwan 熱點位置代理點，非完整機關名冊,320358.84,2734399.22,2785,4423,圖面範圍內,圖上無可判讀潛勢色塊,無法判讀,,,False,新版圖面此處無可判讀色塊；不能判為低潛勢,"{""低潛勢（PL<5）"": 0, ""中潛勢（5≤PL≤15）"": 0, ""高潛勢（PL≥15）"": 0}"
ITAIWAN-11672,宜蘭縣政府警察局冬山分駐所,政府機關,數位發展部 iTaiwan 熱點（政府機關位置代理點）,121.79033,24.634802,,iTaiwan 熱點位置代理點，非完整機關名冊,330011.76,2725558.59,4377,5882,圖面範圍內,低潛勢（PL<5）,清楚,,,False,點位為低潛勢；300公尺內未見中／高潛勢圖色,"{""低潛勢（PL<5）"": 5, ""中潛勢（5≤PL≤15）"": 0, ""高潛勢（PL≥15）"": 0}"
ITAIWAN-11673,宜蘭縣政府警察局利澤派出所,政府機關,數位發展部 iTaiwan 熱點（政府機關位置代理點）,121.82321,24.666035,,iTaiwan 熱點位置代理點，非完整機關名冊,333319.89,2729037.63,4923,5308,圖面範圍內,高潛勢（PL≥15）,清楚,13.6,高潛勢（PL≥15）,True,直接落在中／高潛勢圖色,"{""低潛勢（PL<5）"": 0, ""中潛勢（5≤PL≤15）"": 0, ""高潛勢（PL≥15）"": 5}"
ITAIWAN-11693,宜蘭縣政府警察局南澳分駐所,政府機關,數位發展部 iTaiwan 熱點（政府機關位置代理點）,121.803355,24.465599,,iTaiwan 熱點位置代理點，非完整機關名冊,331439.63,2706824.92,4613,8972,圖面範圍外,超出新版宜蘭圖面範圍,無圖面覆蓋,,,False,無圖面覆蓋，不能判為低潛勢,{}
ITAIWAN-11663,宜蘭縣政府警察局員山分駐所,政府機關,數位發展部 iTaiwan 熱點（政府機關位置代理點）,121.726737,24.745257,,iTaiwan 熱點位置代理點，非完整機關名冊,323508.64,2737757.4,3305,3870,圖面範圍內,低潛勢（PL<5）,清楚,,,False,點位為低潛勢；300公尺內未見中／高潛勢圖色,"{""低潛勢（PL<5）"": 24, ""中潛勢（5≤PL≤15）"": 0, ""高潛勢（PL≥15）"": 0}"
ITAIWAN-11677,宜蘭縣政府警察局四城派出所,政府機關,數位發展部 iTaiwan 熱點（政府機關位置代理點）,121.761466,24.7878,,iTaiwan 熱點位置代理點，非完整機關名冊,326995.34,2742488.76,3880,3089,圖面範圍內,高潛勢（PL≥15）,清楚,0.0,高潛勢（PL≥15）,True,直接落在中／高潛勢圖色,"{""低潛勢（PL<5）"": 0, ""中潛勢（5≤PL≤15）"": 0, ""高潛勢（PL≥15）"": 19}"
ITAIWAN-11703,宜蘭縣政府警察局四季派出所,政府機關,數位發展部 iTaiwan 熱點（政府機關位置代理點）,121.427006,24.487294,,iTaiwan 熱點位置代理點，非完整機關名冊,293279.39,2709058.11,-1681,8603,圖面範圍外,超出新版宜蘭圖面範圍,無圖面覆蓋,,,False,無圖面覆蓋，不能判為低潛勢,{}
ITAIWAN-11679,宜蘭縣政府警察局壯圍分駐所,政府機關,數位發展部 iTaiwan 熱點（政府機關位置代理點）,121.786421,24.746221,,iTaiwan 熱點位置代理點，非完整機關名冊,329545.24,2737897.55,4300,3846,圖面範圍內,高潛勢（PL≥15）,清楚,6.1,高潛勢（PL≥15）,True,直接落在中／高潛勢圖色,"{""低潛勢（PL<5）"": 0, ""中潛勢（5≤PL≤15）"": 0, ""高潛勢（PL≥15）"": 8}"
ITAIWAN-11699,宜蘭縣政府警察局大同分駐所,政府機關,數位發展部 iTaiwan 熱點（政府機關位置代理點）,121.608941,24.677682,,iTaiwan 熱點位置代理點，非完整機關名冊,311626.64,2730214.54,1345,5114,圖面範圍內,圖上無可判讀潛勢色塊,無法判讀,,,False,新版圖面此處無可判讀色塊；不能判為低潛勢,"{""低潛勢（PL<5）"": 0, ""中潛勢（5≤PL≤15）"": 0, ""高潛勢（PL≥15）"": 0}"
ITAIWAN-11697,宜蘭縣政府警察局大洲派出所,政府機關,數位發展部 iTaiwan 熱點（政府機關位置代理點）,121.728908,24.692987,,iTaiwan 熱點位置代理點，非完整機關名冊,323759.05,2731968.96,3346,4824,圖面範圍內,低潛勢（PL<5）,清楚,,,False,點位為低潛勢；300公尺內未見中／高潛勢圖色,"{""低潛勢（PL<5）"": 8, ""中潛勢（5≤PL≤15）"": 0, ""高潛勢（PL≥15）"": 0}"
ITAIWAN-11665,宜蘭縣政府警察局大湖派出所,政府機關,數位發展部 iTaiwan 熱點（政府機關位置代理點）,121.697346,24.7434,,iTaiwan 熱點位置代理點，非完整機關名冊,320536.73,2737536.24,2814,3906,圖面範圍內,低潛勢（PL<5）,清楚,,,False,點位為低潛勢；300公尺內未見中／高潛勢圖色,"{""低潛勢（PL<5）"": 9, ""中潛勢（5≤PL≤15）"": 0, ""高潛勢（PL≥15）"": 0}"
ITAIWAN-11686,宜蘭縣政府警察局大溪派出所,政府機關,數位發展部 iTaiwan 熱點（政府機關位置代理點）,121.892281,24.939673,,iTaiwan 熱點位置代理點，非完整機關名冊,340113.13,2759391.55,6043,301,圖面範圍外,超出新版宜蘭圖面範圍,無圖面覆蓋,,,False,無圖面覆蓋，不能判為低潛勢,{}
ITAIWAN-11682,宜蘭縣政府警察局大福派出所,政府機關,數位發展部 iTaiwan 熱點（政府機關位置代理點）,121.81684,24.800164,,iTaiwan 熱點位置代理點，非完整機關名冊,332586.51,2743890.61,4802,2858,圖面範圍內,高潛勢（PL≥15）,清楚,6.1,高潛勢（PL≥15）,True,直接落在中／高潛勢圖色,"{""低潛勢（PL<5）"": 0, ""中潛勢（5≤PL≤15）"": 0, ""高潛勢（PL≥15）"": 12}"
ITAIWAN-11687,宜蘭縣政府警察局大里派出所,政府機關,數位發展部 iTaiwan 熱點（政府機關位置代理點）,121.921401,24.96416,,iTaiwan 熱點位置代理點，非完整機關名冊,343035.77,2762123.61,6525,-150,圖面範圍外,超出新版宜蘭圖面範圍,無圖面覆蓋,,,False,無圖面覆蓋，不能判為低潛勢,{}
ITAIWAN-11696,宜蘭縣政府警察局大隱派出所,政府機關,數位發展部 iTaiwan 熱點（政府機關位置代理點）,121.700812,24.667304,,iTaiwan 熱點位置代理點，非完整機關名冊,320930.42,2729109.42,2879,5296,圖面範圍內,低潛勢（PL<5）,清楚,,,False,點位為低潛勢；300公尺內未見中／高潛勢圖色,"{""低潛勢（PL<5）"": 5, ""中潛勢（5≤PL≤15）"": 0, ""高潛勢（PL≥15）"": 0}"
ITAIWAN-11702,宜蘭縣政府警察局寒溪派出所,政府機關,數位發展部 iTaiwan 熱點（政府機關位置代理點）,121.688793,24.610646,,iTaiwan 熱點位置代理點，非完整機關名冊,319745.37,2722827.73,2684,6332,圖面範圍內,圖上無可判讀潛勢色塊,無法判讀,,,False,新版圖面此處無可判讀色塊；不能判為低潛勢,"{""低潛勢（PL<5）"": 0, ""中潛勢（5≤PL≤15）"": 0, ""高潛勢（PL≥15）"": 0}"
ITAIWAN-11670,宜蘭縣政府警察局廣興派出所,政府機關,數位發展部 iTaiwan 熱點（政府機關位置代理點）,121.749278,24.669749,,iTaiwan 熱點位置代理點，非完整機關名冊,325834.44,2729406.15,3688,5247,圖面範圍內,低潛勢（PL<5）,清楚,73.8,中潛勢（5≤PL≤15）,True,距中／高潛勢圖色 73.8 公尺（≤300公尺）,"{""低潛勢（PL<5）"": 14, ""中潛勢（5≤PL≤15）"": 0, ""高潛勢（PL≥15）"": 0}"
ITAIWAN-11662,宜蘭縣政府警察局延平派出所,政府機關,數位發展部 iTaiwan 熱點（政府機關位置代理點）,121.772935,24.750489,,iTaiwan 熱點位置代理點，非完整機關名冊,328178.43,2738362.52,4075,3770,圖面範圍內,高潛勢（PL≥15）,清楚,6.1,高潛勢（PL≥15）,True,直接落在中／高潛勢圖色,"{""低潛勢（PL<5）"": 0, ""中潛勢（5≤PL≤15）"": 0, ""高潛勢（PL≥15）"": 10}"
ITAIWAN-11680,宜蘭縣政府警察局忠孝派出所,政府機關,數位發展部 iTaiwan 熱點（政府機關位置代理點）,121.803158,24.764304,,iTaiwan 熱點位置代理點，非完整機關名冊,331226.48,2739910.35,4577,3514,圖面範圍內,高潛勢（PL≥15）,清楚,0.0,高潛勢（PL≥15）,True,直接落在中／高潛勢圖色,"{""低潛勢（PL<5）"": 0, ""中潛勢（5≤PL≤15）"": 0, ""高潛勢（PL≥15）"": 14}"
ITAIWAN-11666,宜蘭縣政府警察局惠好派出所,政府機關,數位發展部 iTaiwan 熱點（政府機關位置代理點）,121.729152,24.729322,,iTaiwan 熱點位置代理點，非完整機關名冊,323762.33,2735993.68,3346,4160,圖面範圍內,低潛勢（PL<5）,清楚,30.9,中潛勢（5≤PL≤15）,True,距中／高潛勢圖色 30.9 公尺（≤300公尺）,"{""低潛勢（PL<5）"": 15, ""中潛勢（5≤PL≤15）"": 0, ""高潛勢（PL≥15）"": 0}"
ITAIWAN-11668,宜蘭縣政府警察局成功派出所,政府機關,數位發展部 iTaiwan 熱點（政府機關位置代理點）,121.770693,24.669603,,iTaiwan 熱點位置代理點，非完整機關名冊,328002.03,2729401.98,4046,5248,圖面範圍內,圖上無可判讀潛勢色塊,無法判讀,27.1,高潛勢（PL≥15）,True,距中／高潛勢圖色 27.1 公尺（≤300公尺）,"{""低潛勢（PL<5）"": 0, ""中潛勢（5≤PL≤15）"": 0, ""高潛勢（PL≥15）"": 0}"
ITAIWAN-11690,宜蘭縣政府警察局新城派出所,政府機關,數位發展部 iTaiwan 熱點（政府機關位置代理點）,121.813543,24.614572,,iTaiwan 熱點位置代理點，非完整機關名冊,332375.17,2723331.56,4767,6249,圖面範圍內,低潛勢（PL<5）,清楚,127.3,中潛勢（5≤PL≤15）,True,距中／高潛勢圖色 127.3 公尺（≤300公尺）,"{""低潛勢（PL<5）"": 25, ""中潛勢（5≤PL≤15）"": 0, ""高潛勢（PL≥15）"": 0}"
ITAIWAN-11660,宜蘭縣政府警察局新民派出所,政府機關,數位發展部 iTaiwan 熱點（政府機關位置代理點）,121.754031,24.757387,,iTaiwan 熱點位置代理點，非完整機關名冊,326262.1,2739115.9,3759,3645,圖面範圍內,高潛勢（PL≥15）,清楚,0.0,高潛勢（PL≥15）,True,直接落在中／高潛勢圖色,"{""低潛勢（PL<5）"": 0, ""中潛勢（5≤PL≤15）"": 0, ""高潛勢（PL≥15）"": 10}"
ITAIWAN-11661,宜蘭縣政府警察局新生派出所,政府機關,數位發展部 iTaiwan 熱點（政府機關位置代理點）,121.756853,24.769672,,iTaiwan 熱點位置代理點，非完整機關名冊,326540.0,2740478.22,3804,3421,圖面範圍內,高潛勢（PL≥15）,清楚,0.0,高潛勢（PL≥15）,True,直接落在中／高潛勢圖色,"{""低潛勢（PL<5）"": 0, ""中潛勢（5≤PL≤15）"": 0, ""高潛勢（PL≥15）"": 17}"
ITAIWAN-11692,宜蘭縣政府警察局東澳派出所,政府機關,數位發展部 iTaiwan 熱點（政府機關位置代理點）,121.832243,24.51952,,iTaiwan 熱點位置代理點，非完整機關名冊,334332.3,2712814.63,5090,7984,圖面範圍外,超出新版宜蘭圖面範圍,無圖面覆蓋,,,False,無圖面覆蓋，不能判為低潛勢,{}
ITAIWAN-11664,宜蘭縣政府警察局枕山派出所,政府機關,數位發展部 iTaiwan 熱點（政府機關位置代理點）,121.718787,24.758985,,iTaiwan 熱點位置代理點，非完整機關名冊,322696.5,2739273.72,3171,3619,圖面範圍內,高潛勢（PL≥15）,清楚,6.1,高潛勢（PL≥15）,True,直接落在中／高潛勢圖色,"{""低潛勢（PL<5）"": 0, ""中潛勢（5≤PL≤15）"": 0, ""高潛勢（PL≥15）"": 11}"
ITAIWAN-11695,宜蘭縣政府警察局武塔派出所,政府機關,數位發展部 iTaiwan 熱點（政府機關位置代理點）,121.777167,24.449413,,iTaiwan 熱點位置代理點，非完整機關名冊,328794.8,2705016.98,4176,9270,圖面範圍外,超出新版宜蘭圖面範圍,無圖面覆蓋,,,False,無圖面覆蓋，不能判為低潛勢,{}
ITAIWAN-11658,宜蘭縣政府警察局民族派出所,政府機關,數位發展部 iTaiwan 熱點（政府機關位置代理點）,121.748248,24.756013,,iTaiwan 熱點位置代理點，非完整機關名冊,325678.02,2738960.5,3662,3671,圖面範圍內,高潛勢（PL≥15）,清楚,6.1,高潛勢（PL≥15）,True,直接落在中／高潛勢圖色,"{""低潛勢（PL<5）"": 0, ""中潛勢（5≤PL≤15）"": 0, ""高潛勢（PL≥15）"": 11}"
ITAIWAN-11691,宜蘭縣政府警察局港邊派出所,政府機關,數位發展部 iTaiwan 熱點（政府機關位置代理點）,121.852483,24.611856,,iTaiwan 熱點位置代理點，非完整機關名冊,336320.08,2723054.6,5418,6295,圖面範圍內,高潛勢（PL≥15）,清楚,0.0,高潛勢（PL≥15）,True,直接落在中／高潛勢圖色,"{""低潛勢（PL<5）"": 0, ""中潛勢（5≤PL≤15）"": 0, ""高潛勢（PL≥15）"": 24}"
ITAIWAN-11701,宜蘭縣政府警察局牛鬥派出所,政府機關,數位發展部 iTaiwan 熱點（政府機關位置代理點）,121.56959,24.640777,,iTaiwan 熱點位置代理點，非完整機關名冊,307661.07,2726109.83,691,5791,圖面範圍外,超出新版宜蘭圖面範圍,無圖面覆蓋,,,False,無圖面覆蓋，不能判為低潛勢,{}
ITAIWAN-11694,宜蘭縣政府警察局碧候派出所,政府機關,數位發展部 iTaiwan 熱點（政府機關位置代理點）,121.786524,24.4752,,iTaiwan 熱點位置代理點，非完整機關名冊,329727.28,2707878.53,4330,8798,圖面範圍外,超出新版宜蘭圖面範圍,無圖面覆蓋,,,False,無圖面覆蓋，不能判為低潛勢,{}
ITAIWAN-11698,宜蘭縣政府警察局福山派出所,政府機關,數位發展部 iTaiwan 熱點（政府機關位置代理點）,121.621756,24.661781,,iTaiwan 熱點位置代理點，非完整機關名冊,312931.57,2728459.14,1560,5403,圖面範圍內,低潛勢（PL<5）,清楚,,,False,點位為低潛勢；300公尺內未見中／高潛勢圖色,"{""低潛勢（PL<5）"": 5, ""中潛勢（5≤PL≤15）"": 0, ""高潛勢（PL≥15）"": 0}"
ITAIWAN-11681,宜蘭縣政府警察局美城派出所,政府機關,數位發展部 iTaiwan 熱點（政府機關位置代理點）,121.787526,24.777582,,iTaiwan 熱點位置代理點，非完整機關名冊,329637.01,2741371.89,4315,3273,圖面範圍內,高潛勢（PL≥15）,清楚,0.0,高潛勢（PL≥15）,True,直接落在中／高潛勢圖色,"{""低潛勢（PL<5）"": 0, ""中潛勢（5≤PL≤15）"": 0, ""高潛勢（PL≥15）"": 24}"
ITAIWAN-11700,宜蘭縣政府警察局英士派出所,政府機關,數位發展部 iTaiwan 熱點（政府機關位置代理點）,121.526246,24.613411,,iTaiwan 熱點位置代理點，非完整機關名冊,303284.76,2723061.29,-31,6294,圖面範圍外,超出新版宜蘭圖面範圍,無圖面覆蓋,,,False,無圖面覆蓋，不能判為低潛勢,{}
ITAIWAN-11685,宜蘭縣政府警察局褔成派出所,政府機關,數位發展部 iTaiwan 熱點（政府機關位置代理點）,121.807203,24.8638,,iTaiwan 熱點位置代理點，非完整機關名冊,331570.41,2750933.55,4634,1696,圖面範圍內,低潛勢（PL<5）,清楚,,,False,點位為低潛勢；300公尺內未見中／高潛勢圖色,"{""低潛勢（PL<5）"": 23, ""中潛勢（5≤PL≤15）"": 0, ""高潛勢（PL≥15）"": 0}"
ITAIWAN-11669,宜蘭縣政府警察局開羅派出所,政府機關,數位發展部 iTaiwan 熱點（政府機關位置代理點）,121.777345,24.671758,,iTaiwan 熱點位置代理點，非完整機關名冊,328673.96,2729644.47,4156,5208,圖面範圍內,高潛勢（PL≥15）,清楚,0.0,高潛勢（PL≥15）,True,直接落在中／高潛勢圖色,"{""低潛勢（PL<5）"": 0, ""中潛勢（5≤PL≤15）"": 0, ""高潛勢（PL≥15）"": 25}"
ITAIWAN-11671,宜蘭縣政府警察局順安派出所,政府機關,數位發展部 iTaiwan 熱點（政府機關位置代理點）,121.764148,24.654598,,iTaiwan 熱點位置代理點，非完整機關名冊,327348.84,2727736.27,3938,5523,圖面範圍內,中潛勢（5≤PL≤15）,清楚,0.0,中潛勢（5≤PL≤15）,True,直接落在中／高潛勢圖色,"{""低潛勢（PL<5）"": 0, ""中潛勢（5≤PL≤15）"": 15, ""高潛勢（PL≥15）"": 0}"
ITAIWAN-11683,宜蘭縣政府警察局頭城分駐所,政府機關,數位發展部 iTaiwan 熱點（政府機關位置代理點）,121.826794,24.862574,,iTaiwan 熱點位置代理點，非完整機關名冊,333551.06,2750809.62,4961,1717,圖面範圍內,高潛勢（PL≥15）,清楚,8.6,高潛勢（PL≥15）,True,直接落在中／高潛勢圖色,"{""低潛勢（PL<5）"": 0, ""中潛勢（5≤PL≤15）"": 0, ""高潛勢（PL≥15）"": 5}"
ITAIWAN-11689,宜蘭縣政府警察局馬賽派出所,政府機關,數位發展部 iTaiwan 熱點（政府機關位置代理點）,121.834969,24.618066,,iTaiwan 熱點位置代理點，非完整機關名冊,334542.4,2723731.57,5124,6183,圖面範圍內,低潛勢（PL<5）,清楚,73.3,中潛勢（5≤PL≤15）,True,距中／高潛勢圖色 73.3 公尺（≤300公尺）,"{""低潛勢（PL<5）"": 25, ""中潛勢（5≤PL≤15）"": 0, ""高潛勢（PL≥15）"": 0}"
ITAIWAN-11678,宜蘭縣政府警察局龍潭派出所,政府機關,數位發展部 iTaiwan 熱點（政府機關位置代理點）,121.740573,24.779919,,iTaiwan 熱點位置代理點，非完整機關名冊,324887.4,2741604.21,3532,3235,圖面範圍內,中潛勢（5≤PL≤15）,清楚,6.1,中潛勢（5≤PL≤15）,True,直接落在中／高潛勢圖色,"{""低潛勢（PL<5）"": 0, ""中潛勢（5≤PL≤15）"": 8, ""高潛勢（PL≥15）"": 0}"
ITAIWAN-1908,財政部北區國稅局羅東稽徵所,政府機關,數位發展部 iTaiwan 熱點（政府機關位置代理點）,121.7686113,24.6782102,,iTaiwan 熱點位置代理點，非完整機關名冊,327786.0,2730354.16,4010,5091,圖面範圍內,高潛勢（PL≥15）,清楚,6.1,高潛勢（PL≥15）,True,直接落在中／高潛勢圖色,"{""低潛勢（PL<5）"": 0, ""中潛勢（5≤PL≤15）"": 0, ""高潛勢（PL≥15）"": 5}"
ITAIWAN-11688,宜蘭縣政府警察局南方澳派出所,政府機關,數位發展部 iTaiwan 熱點（政府機關位置代理點）,121.866116,24.582335,,iTaiwan 熱點位置代理點，非完整機關名冊,337721.17,2719793.36,5649,6833,圖面範圍外,超出新版宜蘭圖面範圍,無圖面覆蓋,,,False,無圖面覆蓋，不能判為低潛勢,{}
ITAIWAN-11705,宜蘭縣政府警察局太平山派出所,政府機關,數位發展部 iTaiwan 熱點（政府機關位置代理點）,121.536768,24.492314,,iTaiwan 熱點位置代理點，非完整機關名冊,304402.4,2709652.9,153,8505,圖面範圍外,超出新版宜蘭圖面範圍,無圖面覆蓋,,,False,無圖面覆蓋，不能判為低潛勢,{}
ITAIWAN-11659,宜蘭縣政府警察局宜蘭分局3樓,政府機關,數位發展部 iTaiwan 熱點（政府機關位置代理點）,121.755519,24.755345,,iTaiwan 熱點位置代理點，非完整機關名冊,326413.85,2738890.55,3784,3683,圖面範圍內,高潛勢（PL≥15）,清楚,8.6,高潛勢（PL≥15）,True,直接落在中／高潛勢圖色,"{""低潛勢（PL<5）"": 0, ""中潛勢（5≤PL≤15）"": 0, ""高潛勢（PL≥15）"": 4}"
