facility_id,facility_name,facility_type,facility_source,longitude,latitude,source_month,location_note,easting_epsg3826,northing_epsg3826,image_pixel_x,image_pixel_y,image_coverage,liquefaction_2026_map_class,pixel_class_status,nearest_medium_high_m,nearest_medium_high_class,within_300m_medium_or_high,liquefaction_screening_note,sampled_rgb_class_pixels_5x5
73,宜蘭縣宜蘭市南屏國民小學,學校,,121.74253450013134,24.754828846032286,202207,官方校地範圍代表點，非校門或單一校舍點位,325100.85,2738826.19,3567,3693,圖面範圍內,高潛勢（PL≥15）,清楚,0.0,高潛勢（PL≥15）,True,直接落在中／高潛勢圖色,"{""低潛勢（PL<5）"": 0, ""中潛勢（5≤PL≤15）"": 0, ""高潛勢（PL≥15）"": 25}"
74,宜蘭縣宜蘭市凱旋國民小學,學校,,121.76360601580144,24.72451326125833,202207,官方校地範圍代表點，非校門或單一校舍點位,327250.86,2735480.03,3922,4245,圖面範圍內,中潛勢（5≤PL≤15）,清楚,0.0,中潛勢（5≤PL≤15）,True,直接落在中／高潛勢圖色,"{""低潛勢（PL<5）"": 0, ""中潛勢（5≤PL≤15）"": 25, ""高潛勢（PL≥15）"": 0}"
75,宜蘭縣宜蘭市新生國民小學,學校,,121.75443887511352,24.770720851993776,202207,官方校地範圍代表點，非校門或單一校舍點位,326295.21,2740593.05,3764,3402,圖面範圍內,高潛勢（PL≥15）,清楚,0.0,高潛勢（PL≥15）,True,直接落在中／高潛勢圖色,"{""低潛勢（PL<5）"": 0, ""中潛勢（5≤PL≤15）"": 0, ""高潛勢（PL≥15）"": 25}"
76,宜蘭縣宜蘭市黎明國民小學,學校,,121.76409771992734,24.751390551908116,202207,官方校地範圍代表點，非校門或單一校舍點位,327283.99,2738457.36,3927,3754,圖面範圍內,高潛勢（PL≥15）,清楚,0.0,高潛勢（PL≥15）,True,直接落在中／高潛勢圖色,"{""低潛勢（PL<5）"": 0, ""中潛勢（5≤PL≤15）"": 0, ""高潛勢（PL≥15）"": 20}"
85,宜蘭縣員山鄉七賢國民小學,學校,,121.74351683907265,24.71945564618422,202206,官方校地範圍代表點，非校門或單一校舍點位,325221.49,2734908.65,3587,4339,圖面範圍內,中潛勢（5≤PL≤15）,清楚,0.0,中潛勢（5≤PL≤15）,True,直接落在中／高潛勢圖色,"{""低潛勢（PL<5）"": 0, ""中潛勢（5≤PL≤15）"": 25, ""高潛勢（PL≥15）"": 0}"
88,宜蘭縣員山鄉同樂國民小學,學校,,121.72910681750635,24.763182798217866,202207,官方校地範圍代表點，非校門或單一校舍點位,323737.78,2739744.21,3342,3542,圖面範圍內,中潛勢（5≤PL≤15）,清楚,0.0,中潛勢（5≤PL≤15）,True,直接落在中／高潛勢圖色,"{""低潛勢（PL<5）"": 0, ""中潛勢（5≤PL≤15）"": 25, ""高潛勢（PL≥15）"": 0}"
89,宜蘭縣員山鄉員山國民小學,學校,,121.72214016370646,24.743617112816597,202207,官方校地範圍代表點，非校門或單一校舍點位,323044.62,2737573.3,3228,3900,圖面範圍內,低潛勢（PL<5）,清楚,175.8,中潛勢（5≤PL≤15）,True,距中／高潛勢圖色 175.8 公尺（≤300公尺）,"{""低潛勢（PL<5）"": 25, ""中潛勢（5≤PL≤15）"": 0, ""高潛勢（PL≥15）"": 0}"
92,宜蘭縣頭城鎮二城國民小學,學校,,121.8053594329321,24.84317496068244,202207,官方校地範圍代表點，非校門或單一校舍點位,331397.61,2748647.88,4606,2073,圖面範圍內,高潛勢（PL≥15）,清楚,0.0,高潛勢（PL≥15）,True,直接落在中／高潛勢圖色,"{""低潛勢（PL<5）"": 0, ""中潛勢（5≤PL≤15）"": 0, ""高潛勢（PL≥15）"": 25}"
95,宜蘭縣頭城鎮竹安國民小學,學校,,121.82052950561251,24.8251668863688,202405,官方校地範圍代表點，非校門或單一校舍點位,332942.91,2746662.32,4861,2401,圖面範圍內,高潛勢（PL≥15）,清楚,0.0,高潛勢（PL≥15）,True,直接落在中／高潛勢圖色,"{""低潛勢（PL<5）"": 0, ""中潛勢（5≤PL≤15）"": 0, ""高潛勢（PL≥15）"": 15}"
97,宜蘭縣頭城鎮頭城國民小學,學校,,121.8278245383361,24.862703793494095,201901,官方校地範圍代表點，非校門或單一校舍點位,333655.12,2750824.63,4978,1714,圖面範圍內,高潛勢（PL≥15）,清楚,0.0,高潛勢（PL≥15）,True,直接落在中／高潛勢圖色,"{""低潛勢（PL<5）"": 0, ""中潛勢（5≤PL≤15）"": 0, ""高潛勢（PL≥15）"": 25}"
99,宜蘭縣礁溪鄉四結國民小學,學校,,121.75990869231923,24.78681452474716,202406,官方校地範圍代表點，非校門或單一校舍點位,326838.47,2742378.73,3854,3107,圖面範圍內,高潛勢（PL≥15）,清楚,0.0,高潛勢（PL≥15）,True,直接落在中／高潛勢圖色,"{""低潛勢（PL<5）"": 0, ""中潛勢（5≤PL≤15）"": 0, ""高潛勢（PL≥15）"": 25}"
NLSC-MED-G0000000237,臺北榮民總醫院蘇澳分院,醫療機構,內政部國土測繪中心醫療設施 API（官方）,121.848616,24.614094,,國土測繪中心醫療設施地標點,335926.97,2723300.07,5353,6254,圖面範圍內,中潛勢（5≤PL≤15）,清楚,0.0,中潛勢（5≤PL≤15）,True,直接落在中／高潛勢圖色,"{""低潛勢（PL<5）"": 0, ""中潛勢（5≤PL≤15）"": 14, ""高潛勢（PL≥15）"": 0}"
NLSC-MED-G0000000477,天主教靈醫會醫療財團法人羅東聖母醫院,醫療機構,內政部國土測繪中心醫療設施 API（官方）,121.771501,24.671818,,國土測繪中心醫療設施地標點,328082.43,2729647.78,4059,5207,圖面範圍內,高潛勢（PL≥15）,清楚,0.0,高潛勢（PL≥15）,True,直接落在中／高潛勢圖色,"{""低潛勢（PL<5）"": 0, ""中潛勢（5≤PL≤15）"": 0, ""高潛勢（PL≥15）"": 23}"
NLSC-MED-G0000000565,宜蘭縣羅東鎮衛生所,醫療機構,內政部國土測繪中心醫療設施 API（官方）,121.766956,24.677528,,國土測繪中心醫療設施地標點,327618.89,2730277.66,3982,5103,圖面範圍內,高潛勢（PL≥15）,清楚,0.0,高潛勢（PL≥15）,True,直接落在中／高潛勢圖色,"{""低潛勢（PL<5）"": 0, ""中潛勢（5≤PL≤15）"": 0, ""高潛勢（PL≥15）"": 12}"
NLSC-MED-G0000000687,宜蘭縣五結鄉衛生所,醫療機構,內政部國土測繪中心醫療設施 API（官方）,121.798941,24.684716,,國土測繪中心醫療設施地標點,330851.39,2731092.3,4516,4969,圖面範圍內,高潛勢（PL≥15）,清楚,0.0,高潛勢（PL≥15）,True,直接落在中／高潛勢圖色,"{""低潛勢（PL<5）"": 0, ""中潛勢（5≤PL≤15）"": 0, ""高潛勢（PL≥15）"": 25}"
NLSC-MED-G0000000834,宜蘭縣壯圍鄉紅葉社區衛生室,醫療機構,內政部國土測繪中心醫療設施 API（官方）,121.815457,24.736365,,國土測繪中心醫療設施地標點,332488.82,2736823.03,4786,4024,圖面範圍內,高潛勢（PL≥15）,清楚,6.1,高潛勢（PL≥15）,True,直接落在中／高潛勢圖色,"{""低潛勢（PL<5）"": 0, ""中潛勢（5≤PL≤15）"": 0, ""高潛勢（PL≥15）"": 10}"
NLSC-MED-G0000000857,宜蘭縣員山鄉衛生所,醫療機構,內政部國土測繪中心醫療設施 API（官方）,121.724391,24.744249,,國土測繪中心醫療設施地標點,323271.93,2737644.49,3265,3888,圖面範圍內,低潛勢（PL<5）,清楚,248.6,中潛勢（5≤PL≤15）,True,距中／高潛勢圖色 248.6 公尺（≤300公尺）,"{""低潛勢（PL<5）"": 9, ""中潛勢（5≤PL≤15）"": 0, ""高潛勢（PL≥15）"": 0}"
NLSC-MED-G0000000894,宜蘭縣壯圍鄉衛生所,醫療機構,內政部國土測繪中心醫療設施 API（官方）,121.786323,24.746749,,國土測繪中心醫療設施地標點,329534.99,2737955.97,4298,3837,圖面範圍內,高潛勢（PL≥15）,清楚,0.0,高潛勢（PL≥15）,True,直接落在中／高潛勢圖色,"{""低潛勢（PL<5）"": 0, ""中潛勢（5≤PL≤15）"": 0, ""高潛勢（PL≥15）"": 12}"
NLSC-MED-G0000000929,宜蘭仁愛醫療財團法人宜蘭仁愛醫院,醫療機構,內政部國土測繪中心醫療設施 API（官方）,121.754442,24.74874,,國土測繪中心醫療設施地標點,326308.95,2738158.35,3766,3803,圖面範圍內,高潛勢（PL≥15）,清楚,6.1,高潛勢（PL≥15）,True,直接落在中／高潛勢圖色,"{""低潛勢（PL<5）"": 0, ""中潛勢（5≤PL≤15）"": 0, ""高潛勢（PL≥15）"": 11}"
NLSC-MED-G0000000934,國立陽明交通大學附設醫院蘭陽院區,醫療機構,內政部國土測繪中心醫療設施 API（官方）,121.758638,24.748976,,國土測繪中心醫療設施地標點,326733.23,2738186.84,3836,3799,圖面範圍內,中潛勢（5≤PL≤15）,清楚,0.0,中潛勢（5≤PL≤15）,True,直接落在中／高潛勢圖色,"{""低潛勢（PL<5）"": 0, ""中潛勢（5≤PL≤15）"": 25, ""高潛勢（PL≥15）"": 0}"
NLSC-MED-G0000000957,臺北榮民總醫院員山分院,醫療機構,內政部國土測繪中心醫療設施 API（官方）,121.757427,24.750357,,國土測繪中心醫療設施地標點,326609.89,2738339.13,3816,3774,圖面範圍內,高潛勢（PL≥15）,清楚,0.0,高潛勢（PL≥15）,True,直接落在中／高潛勢圖色,"{""低潛勢（PL<5）"": 0, ""中潛勢（5≤PL≤15）"": 0, ""高潛勢（PL≥15）"": 17}"
NLSC-MED-G0000001120,國立陽明交通大學附設醫院新民院區,醫療機構,內政部國土測繪中心醫療設施 API（官方）,121.754005,24.757924,,國土測繪中心醫療設施地標點,326259.14,2739175.37,3758,3636,圖面範圍內,高潛勢（PL≥15）,清楚,0.0,高潛勢（PL≥15）,True,直接落在中／高潛勢圖色,"{""低潛勢（PL<5）"": 0, ""中潛勢（5≤PL≤15）"": 0, ""高潛勢（PL≥15）"": 25}"
NLSC-MED-G0000001263,宜蘭縣礁溪鄉時潮村衛生室,醫療機構,內政部國土測繪中心醫療設施 API（官方）,121.809099,24.805344,,國土測繪中心醫療設施地標點,331800.42,2744459.72,4672,2764,圖面範圍內,高潛勢（PL≥15）,清楚,0.0,高潛勢（PL≥15）,True,直接落在中／高潛勢圖色,"{""低潛勢（PL<5）"": 0, ""中潛勢（5≤PL≤15）"": 0, ""高潛勢（PL≥15）"": 25}"
NLSC-MED-G0000001283,宜蘭縣礁溪鄉衛生所,醫療機構,內政部國土測繪中心醫療設施 API（官方）,121.769739,24.820802,,國土測繪中心醫療設施地標點,327811.29,2746148.93,4014,2485,圖面範圍內,低潛勢（PL<5）,清楚,97.0,中潛勢（5≤PL≤15）,True,距中／高潛勢圖色 97.0 公尺（≤300公尺）,"{""低潛勢（PL<5）"": 25, ""中潛勢（5≤PL≤15）"": 0, ""高潛勢（PL≥15）"": 0}"
NLSC-MED-G0000001468,宜蘭縣頭城鎮頂埔里衛生室,醫療機構,內政部國土測繪中心醫療設施 API（官方）,121.81081,24.844576,,國土測繪中心醫療設施地標點,331947.6,2748806.33,4696,2047,圖面範圍內,高潛勢（PL≥15）,清楚,0.0,高潛勢（PL≥15）,True,直接落在中／高潛勢圖色,"{""低潛勢（PL<5）"": 0, ""中潛勢（5≤PL≤15）"": 0, ""高潛勢（PL≥15）"": 24}"
NLSC-MED-G0000001490,宜蘭縣頭城鎮衛生所,醫療機構,內政部國土測繪中心醫療設施 API（官方）,121.820514,24.856776,,國土測繪中心醫療設施地標點,332920.28,2750163.56,4857,1823,圖面範圍內,高潛勢（PL≥15）,清楚,8.6,高潛勢（PL≥15）,True,直接落在中／高潛勢圖色,"{""低潛勢（PL<5）"": 0, ""中潛勢（5≤PL≤15）"": 0, ""高潛勢（PL≥15）"": 5}"
NLSC-MED-G0000001837,宜蘭縣宜蘭市衛生所,醫療機構,內政部國土測繪中心醫療設施 API（官方）,121.752392,24.745424,,國土測繪中心醫療設施地標點,326103.61,2737789.92,3733,3864,圖面範圍內,高潛勢（PL≥15）,清楚,6.1,高潛勢（PL≥15）,True,直接落在中／高潛勢圖色,"{""低潛勢（PL<5）"": 0, ""中潛勢（5≤PL≤15）"": 0, ""高潛勢（PL≥15）"": 6}"
NLSC-MED-G0000002636,醫療財團法人羅許基金會羅東博愛醫院,醫療機構,內政部國土測繪中心醫療設施 API（官方）,121.773019,24.671578,,國土測繪中心醫療設施地標點,328236.23,2729622.06,4084,5211,圖面範圍內,高潛勢（PL≥15）,清楚,0.0,高潛勢（PL≥15）,True,直接落在中／高潛勢圖色,"{""低潛勢（PL<5）"": 0, ""中潛勢（5≤PL≤15）"": 0, ""高潛勢（PL≥15）"": 25}"
NLSC-MED-G0000002825,海天醫療社團法人海天醫院,醫療機構,內政部國土測繪中心醫療設施 API（官方）,121.810781,24.778865,,國土測繪中心醫療設施地標點,331987.89,2741527.75,4703,3248,圖面範圍內,高潛勢（PL≥15）,清楚,0.0,高潛勢（PL≥15）,True,直接落在中／高潛勢圖色,"{""低潛勢（PL<5）"": 0, ""中潛勢（5≤PL≤15）"": 0, ""高潛勢（PL≥15）"": 25}"
NLSC-MED-G0000003935,醫療財團法人羅許基金會羅東博愛醫院門診中心,醫療機構,內政部國土測繪中心醫療設施 API（官方）,121.771047,24.671891,,國土測繪中心醫療設施地標點,328036.44,2729655.6,4051,5206,圖面範圍內,高潛勢（PL≥15）,清楚,0.0,高潛勢（PL≥15）,True,直接落在中／高潛勢圖色,"{""低潛勢（PL<5）"": 0, ""中潛勢（5≤PL≤15）"": 0, ""高潛勢（PL≥15）"": 21}"
NLSC-MED-G0000004199,天主教靈醫會醫療財團法人礁溪杏和醫院,醫療機構,內政部國土測繪中心醫療設施 API（官方）,121.769144,24.820582,,國土測繪中心醫療設施地標點,327751.28,2746124.22,4004,2489,圖面範圍內,低潛勢（PL<5）,清楚,158.7,中潛勢（5≤PL≤15）,True,距中／高潛勢圖色 158.7 公尺（≤300公尺）,"{""低潛勢（PL<5）"": 20, ""中潛勢（5≤PL≤15）"": 0, ""高潛勢（PL≥15）"": 0}"
ITAIWAN-11923,衛生局,政府機關,數位發展部 iTaiwan 熱點（政府機關位置代理點）,121.752355,24.745433,,iTaiwan 熱點位置代理點，非完整機關名冊,326099.87,2737790.89,3732,3864,圖面範圍內,高潛勢（PL≥15）,清楚,8.6,高潛勢（PL≥15）,True,直接落在中／高潛勢圖色,"{""低潛勢（PL<5）"": 0, ""中潛勢（5≤PL≤15）"": 0, ""高潛勢（PL≥15）"": 5}"
ITAIWAN-11651,衛生局,政府機關,數位發展部 iTaiwan 熱點（政府機關位置代理點）,121.7547834,24.7461769,,iTaiwan 熱點位置代理點，非完整機關名冊,326345.05,2737874.64,3772,3850,圖面範圍內,高潛勢（PL≥15）,清楚,6.1,高潛勢（PL≥15）,True,直接落在中／高潛勢圖色,"{""低潛勢（PL<5）"": 0, ""中潛勢（5≤PL≤15）"": 0, ""高潛勢（PL≥15）"": 10}"
ITAIWAN-11919,衛生局,政府機關,數位發展部 iTaiwan 熱點（政府機關位置代理點）,121.75469,24.75864,,iTaiwan 熱點位置代理點，非完整機關名冊,326327.99,2739255.06,3770,3623,圖面範圍內,高潛勢（PL≥15）,清楚,0.0,高潛勢（PL≥15）,True,直接落在中／高潛勢圖色,"{""低潛勢（PL<5）"": 0, ""中潛勢（5≤PL≤15）"": 0, ""高潛勢（PL≥15）"": 15}"
ITAIWAN-11614,五結鄉公所,政府機關,數位發展部 iTaiwan 熱點（政府機關位置代理點）,121.798384,24.684852,,iTaiwan 熱點位置代理點，非完整機關名冊,330794.94,2731107.04,4506,4967,圖面範圍內,圖上無可判讀潛勢色塊,無法判讀,48.5,高潛勢（PL≥15）,True,距中／高潛勢圖色 48.5 公尺（≤300公尺）,"{""低潛勢（PL<5）"": 0, ""中潛勢（5≤PL≤15）"": 0, ""高潛勢（PL≥15）"": 0}"
ITAIWAN-11613,員山鄉公所,政府機關,數位發展部 iTaiwan 熱點（政府機關位置代理點）,121.723304,24.743455,,iTaiwan 熱點位置代理點，非完整機關名冊,323162.44,2737555.96,3247,3903,圖面範圍內,低潛勢（PL<5）,清楚,157.6,中潛勢（5≤PL≤15）,True,距中／高潛勢圖色 157.6 公尺（≤300公尺）,"{""低潛勢（PL<5）"": 25, ""中潛勢（5≤PL≤15）"": 0, ""高潛勢（PL≥15）"": 0}"
ITAIWAN-11612,壯圍鄉公所,政府機關,數位發展部 iTaiwan 熱點（政府機關位置代理點）,121.785722,24.747104,,iTaiwan 熱點位置代理點，非完整機關名冊,329473.97,2737994.95,4288,3830,圖面範圍內,高潛勢（PL≥15）,清楚,0.0,高潛勢（PL≥15）,True,直接落在中／高潛勢圖色,"{""低潛勢（PL<5）"": 0, ""中潛勢（5≤PL≤15）"": 0, ""高潛勢（PL≥15）"": 23}"
ITAIWAN-11607,宜蘭市公所,政府機關,數位發展部 iTaiwan 熱點（政府機關位置代理點）,121.753106,24.752015,,iTaiwan 熱點位置代理點，非完整機關名冊,326171.82,2738520.36,3744,3744,圖面範圍內,高潛勢（PL≥15）,清楚,13.6,高潛勢（PL≥15）,True,直接落在中／高潛勢圖色,"{""低潛勢（PL<5）"": 0, ""中潛勢（5≤PL≤15）"": 0, ""高潛勢（PL≥15）"": 1}"
ITAIWAN-11808,宜蘭縣政府,政府機關,數位發展部 iTaiwan 熱點（政府機關位置代理點）,121.763191,24.73241,,iTaiwan 熱點位置代理點，非完整機關名冊,327204.0,2736354.48,3914,4101,圖面範圍內,中潛勢（5≤PL≤15）,清楚,0.0,中潛勢（5≤PL≤15）,True,直接落在中／高潛勢圖色,"{""低潛勢（PL<5）"": 0, ""中潛勢（5≤PL≤15）"": 25, ""高潛勢（PL≥15）"": 0}"
ITAIWAN-11655,宜蘭縣政府,政府機關,數位發展部 iTaiwan 熱點（政府機關位置代理點）,121.7633074,24.7309528,,iTaiwan 熱點位置代理點，非完整機關名冊,327216.67,2736193.14,3916,4128,圖面範圍內,高潛勢（PL≥15）,清楚,0.0,高潛勢（PL≥15）,True,直接落在中／高潛勢圖色,"{""低潛勢（PL<5）"": 0, ""中潛勢（5≤PL≤15）"": 0, ""高潛勢（PL≥15）"": 20}"
ITAIWAN-11611,礁溪鄉公所,政府機關,數位發展部 iTaiwan 熱點（政府機關位置代理點）,121.771431,24.823626,,iTaiwan 熱點位置代理點，非完整機關名冊,327980.57,2746462.69,4042,2434,圖面範圍內,圖上無可判讀潛勢色塊,無法判讀,46.2,中潛勢（5≤PL≤15）,True,距中／高潛勢圖色 46.2 公尺（≤300公尺）,"{""低潛勢（PL<5）"": 0, ""中潛勢（5≤PL≤15）"": 0, ""高潛勢（PL≥15）"": 0}"
ITAIWAN-11888,羅東鎮公所,政府機關,數位發展部 iTaiwan 熱點（政府機關位置代理點）,121.767139,24.677282,,iTaiwan 熱點位置代理點，非完整機關名冊,327637.56,2730250.51,3986,5108,圖面範圍內,高潛勢（PL≥15）,清楚,0.0,高潛勢（PL≥15）,True,直接落在中／高潛勢圖色,"{""低潛勢（PL<5）"": 0, ""中潛勢（5≤PL≤15）"": 0, ""高潛勢（PL≥15）"": 21}"
